id,code,country,height,lat,lon,name,type
2056,DEBW139,Germany,275,48.905563,9.175426,Ludwigsburg Eglosheim Frankfurter Straße (S),traffic
2057,DEBW117,Germany,296,48.889194,9.189703,Ludwigsburg Friedrichstraße (S),traffic
2058,DEBB016,Germany,41,52.296162,13.256123,Ludwigsfelde,background
2059,DERP004,Germany,94,49.48859,8.432539,Ludwigshafen-Goerdelerplatz,traffic
2060,DERP041,Germany,94,49.478691,8.443653,Ludwigshafen-Heinigstraße,traffic
2061,DERP005,Germany,94,49.483082,8.446406,Ludwigshafen-Ludwigsplatz,traffic
2062,DERP002,Germany,93,49.482319,8.438589,Ludwigshafen-Mitte,traffic
2063,DERP003,Germany,98,49.455379,8.425584,Ludwigshafen-Mundenheim,traffic
2064,DERP001,Germany,91,49.515053,8.402374,Ludwigshafen-Oppau,background
2065,DERP006,Germany,94,49.475735,8.45118,Ludwigshafen-Pfalzgrafenpl.,traffic
2066,DEBY126,Germany,670,50.4502,11.3582,Ludwigsstadt,background
2067,DESN030,Germany,275,51.098263,14.666269,Löbau,traffic
2068,DEMV012,Germany,17,53.520458,14.257408,Löcknitz,background
2069,DEBB074,Germany,51,51.93774,13.890372,"Lübben, Puschkinstr.",traffic
2070,DEBB014,Germany,53,51.857101,13.937359,Lübbenau,background
2071,DESH026,Germany,13,53.872913,10.691036,Lübeck Gr. Burgstr.,traffic
2072,DESH009,Germany,2,53.870914,10.685822,Lübeck-Beckergrube,traffic
2073,DESH010,Germany,10,53.866711,10.675006,Lübeck-Lindenplatz Verk.,traffic
2074,DESH005,Germany,16,53.871307,10.635384,Lübeck-Schönböcken,background
2075,DESH023,Germany,12,53.835491,10.695936,Lübeck-St. Jürgen,background
